C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_57_215.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_57_215.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_57_215.jpg,0,1,0,11.72394
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_57_319.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_57_319.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_57_319.jpg,0,1,0,12.69661
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_57_423.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_57_423.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_57_423.jpg,0,1,0,13.72543
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_57_528.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_57_528.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_57_528.jpg,-0.0159234,1,0,14.89906
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_57_630.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_57_630.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_57_630.jpg,-0.08546819,1,0,15.83682
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_57_735.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_57_735.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_57_735.jpg,0,1,0,17.07952
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_57_836.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_57_836.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_57_836.jpg,0,1,0,18.28235
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_57_937.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_57_937.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_57_937.jpg,-0.2102937,1,0,19.14071
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_58_037.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_58_037.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_58_037.jpg,-0.1600923,1,0,20.23251
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_58_140.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_58_140.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_58_140.jpg,0,1,0,21.14603
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_58_241.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_58_241.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_58_241.jpg,-0.1208775,1,0,22.19057
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_58_341.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_58_341.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_58_341.jpg,-0.4232076,1,0,23.06131
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_58_443.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_58_443.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_58_443.jpg,-0.6864131,1,0,23.80837
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_58_544.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_58_544.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_58_544.jpg,-0.3852403,1,0,24.72398
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_58_647.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_58_647.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_58_647.jpg,-0.08647542,1,0,25.69825
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_58_752.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_58_752.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_58_752.jpg,0,1,0,26.62218
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_58_857.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_58_857.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_58_857.jpg,0,1,0,27.74434
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_58_961.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_58_961.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_58_961.jpg,-0.2955195,1,0,28.63471
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_59_061.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_59_061.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_59_061.jpg,-0.2149668,1,0,29.47523
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_59_162.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_59_162.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_59_162.jpg,-0.0490782,1,0,30.18973
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_59_266.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_59_266.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_59_266.jpg,-0.3465939,1,0,30.17047
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_59_369.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_59_369.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_59_369.jpg,-0.4495145,1,0,30.17044
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_59_472.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_59_472.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_59_472.jpg,-0.1445213,1,0,30.19353
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_59_576.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_59_576.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_59_576.jpg,-0.0237483,1,0,30.19007
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_59_677.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_59_677.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_59_677.jpg,-0.0729282,1,0,30.19202
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_59_778.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_59_778.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_59_778.jpg,0,1,0,30.19063
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_59_881.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_59_881.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_59_881.jpg,0,1,0,30.19018
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_27_59_983.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_27_59_983.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_27_59_983.jpg,0,1,0,30.19039
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_00_087.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_00_087.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_00_087.jpg,0,1,0,30.1896
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_00_191.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_00_191.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_00_191.jpg,0,1,0,30.19012
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_00_296.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_00_296.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_00_296.jpg,0,1,0,30.19033
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_00_402.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_00_402.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_00_402.jpg,0,1,0,30.19032
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_00_508.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_00_508.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_00_508.jpg,0,1,0,30.19032
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_00_610.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_00_610.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_00_610.jpg,0,1,0,30.19028
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_00_711.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_00_711.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_00_711.jpg,0,1,0,30.19025
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_00_813.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_00_813.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_00_813.jpg,0,1,0,30.18966
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_00_916.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_00_916.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_00_916.jpg,-0.0639096,1,0,30.18911
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_01_020.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_01_020.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_01_020.jpg,-0.3610269,1,0,30.16018
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_01_124.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_01_124.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_01_124.jpg,-0.4205058,1,0,30.17202
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_01_226.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_01_226.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_01_226.jpg,-0.1175739,1,0,30.1923
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_01_330.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_01_330.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_01_330.jpg,0,1,0,30.18889
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_01_433.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_01_433.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_01_433.jpg,0,1,0,30.19041
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_01_536.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_01_536.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_01_536.jpg,-0.1603617,1,0,30.18458
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_01_640.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_01_640.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_01_640.jpg,-0.1785282,1,0,30.18873
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_01_743.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_01_743.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_01_743.jpg,0,1,0,30.18902
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_01_844.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_01_844.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_01_844.jpg,0,1,0,30.19022
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_01_945.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_01_945.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_01_945.jpg,0,1,0,30.19039
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_02_046.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_02_046.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_02_046.jpg,0,1,0,30.1904
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_02_148.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_02_148.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_02_148.jpg,0,1,0,30.1904
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_02_251.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_02_251.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_02_251.jpg,0,1,0,30.19063
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_02_358.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_02_358.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_02_358.jpg,-0.1919763,1,0,30.1803
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_02_459.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_02_459.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_02_459.jpg,-0.1906812,1,0,30.18752
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_02_563.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_02_563.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_02_563.jpg,0,1,0,30.18934
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_02_667.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_02_667.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_02_667.jpg,0,1,0,30.1901
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_02_770.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_02_770.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_02_770.jpg,0,1,0,30.19004
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_02_871.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_02_871.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_02_871.jpg,0,1,0,30.19024
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_02_973.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_02_973.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_02_973.jpg,-0.2759493,1,0,30.17189
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_03_073.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_03_073.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_03_073.jpg,-0.3647829,1,0,30.17432
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_03_178.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_03_178.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_03_178.jpg,0,1,0,30.18723
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_03_278.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_03_278.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_03_278.jpg,0,1,0,30.18981
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_03_382.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_03_382.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_03_382.jpg,0,1,0,30.19019
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_03_484.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_03_484.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_03_484.jpg,0,1,0,30.19032
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_03_589.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_03_589.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_03_589.jpg,0,1,0,30.19034
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_03_690.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_03_690.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_03_690.jpg,-0.09472559,1,0,30.1881
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_03_792.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_03_792.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_03_792.jpg,-0.07600562,1,0,30.19048
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_03_897.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_03_897.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_03_897.jpg,0,1,0,30.19014
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_03_999.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_03_999.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_03_999.jpg,0,1,0,30.19029
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_04_098.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_04_098.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_04_098.jpg,0,1,0,30.19029
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_04_199.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_04_199.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_04_199.jpg,0,1,0,30.19029
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_04_300.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_04_300.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_04_300.jpg,-0.3031302,1,0,30.16806
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_04_401.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_04_401.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_04_401.jpg,-0.02937093,1,0,30.19025
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_04_505.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_04_505.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_04_505.jpg,0,1,0,30.18931
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_04_608.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_04_608.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_04_608.jpg,0,1,0,30.19025
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_04_712.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_04_712.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_04_712.jpg,0,1,0,30.19031
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_04_816.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_04_816.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_04_816.jpg,0,1,0,30.19032
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_04_917.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_04_917.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_04_917.jpg,0,1,0,30.19028
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_05_019.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_05_019.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_05_019.jpg,-0.1063836,1,0,30.18735
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_05_121.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_05_121.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_05_121.jpg,-0.4119081,1,0,30.1527
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_05_222.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_05_222.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_05_222.jpg,-0.2349216,1,0,30.19033
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_05_324.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_05_324.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_05_324.jpg,0,1,0,30.18666
C:\Users\sumed\Desktop\images\IMG\center_2023_12_20_14_28_05_429.jpg, C:\Users\sumed\Desktop\images\IMG\left_2023_12_20_14_28_05_429.jpg, C:\Users\sumed\Desktop\images\IMG\right_2023_12_20_14_28_05_429.jpg,0,1,0,30.18995
